Time_Stamp,Temperature_Joint0 (°C),Temperature_Joint1 (°C),Temperature_Joint2 (°C),Temperature_Joint3 (°C),Temperature_Joint4 (°C),Temperature_Joint5 (°C),cycle ,Robot_Protective_Stop,Grip_Lost,Combined_Status,Current_Joint0 (mA)_Positive,Current_Joint0 (mA)_Negative,Current_Joint1 (mA)_Positive,Current_Joint1 (mA)_Negative,Current_Joint2 (mA)_Positive,Current_Joint2 (mA)_Negative,Current_Joint3 (mA)_Positive,Current_Joint3 (mA)_Negative,Current_Joint4 (mA)_Positive,Current_Joint4 (mA)_Negative,Current_Joint5 (mA)_Positive,Current_Joint5 (mA)_Negative,Tool_Current (mA)_Positive,Tool_Current (mA)_Negative,Speed_Joint0 (m/s)_Positive,Speed_Joint0 (m/s)_Negative,Speed_Joint1 (m/s)_Positive,Speed_Joint1 (m/s)_Negative,Speed_Joint2 (m/s)_Positive,Speed_Joint2 (m/s)_Negative,Speed_Joint3 (m/s)_Positive,Speed_Joint3 (m/s)_Negative,Speed_Joint4 (m/s)_Positive,Speed_Joint4 (m/s)_Negative,Speed_Joint5 (m/s)_Positive,Speed_Joint5 (m/s)_Negative
2022-10-26 08:32:51.420,30.938,32.938,33.25,36.375,37.4375,36.5,35,0,0,0,0.0,0.178,0.0,2.569,0.0,1.001,0.0,0.449,0.01,0.0,0.059,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:32:52.423,30.938,32.938,33.25,36.375,37.4375,36.5,35,0,0,0,0.0,0.184,0.0,2.377,0.0,1.058,0.0,0.463,0.007,0.0,0.062,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:32:53.426,30.938,32.938,33.25,36.438,37.4375,36.5,36,0,0,0,0.172,0.0,0.0,2.188,0.0,1.281,0.0,0.804,0.0,0.041,0.0,0.134,0.176,0.0,0.0,0.0,0.0,1.076,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001
2022-10-26 08:32:55.436,30.938,32.938,33.25,36.375,37.4375,36.5,36,0,0,0,0.0,1.019,0.0,1.873,0.0,1.598,0.0,0.033,0.324,0.0,0.034,0.0,0.088,0.0,0.115,0.0,0.141,0.0,0.0,2.521,0.386,0.0,0.0,0.0,0.0,0.496
2022-10-26 08:32:56.447,30.938,32.938,33.25,36.438,37.4375,36.5,36,0,1,2,0.1,0.0,0.0,2.74,0.0,0.843,0.0,0.937,0.0,0.073,0.156,0.0,0.098,0.0,0.0,0.025,0.0,0.039,0.024,0.0,0.0,0.525,0.025,0.0,0.535,0.0
2022-10-26 08:32:57.453,30.938,32.938,33.313,36.375,37.5,36.5,36,0,1,2,0.333,0.0,0.0,1.391,0.0,0.76,0.0,0.785,0.0,0.255,0.21,0.0,0.087,0.0,0.075,0.0,0.0,0.014,0.008,0.0,0.0,0.174,0.008,0.0,0.098,0.0
2022-10-26 08:33:00.462,30.938,32.938,33.313,36.438,37.4375,36.5625,36,0,0,0,0.047,0.0,0.0,1.794,0.0,0.802,0.0,0.624,0.0,0.037,0.008,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:33:01.466,31.0,32.938,33.25,36.438,37.4375,36.5,36,0,0,0,0.0,0.274,0.0,2.565,0.0,1.513,0.0,0.193,0.126,0.0,0.0,0.156,0.084,0.0,0.0,0.175,0.002,0.0,0.0,0.032,0.497,0.0,0.0,0.017,0.0,0.349
2022-10-26 08:33:02.473,30.938,32.938,33.313,36.438,37.4375,36.5,36,0,0,0,0.0,0.34,0.0,1.83,0.0,1.897,0.0,0.282,0.202,0.0,0.0,0.168,0.085,0.0,0.103,0.0,0.002,0.0,0.0,0.018,0.342,0.0,0.0,0.011,0.0,0.447
2022-10-26 08:33:08.500,30.938,33.0,33.375,36.438,37.5,36.5625,36,0,0,0,0.191,0.0,0.0,2.084,0.0,0.939,0.0,0.64,0.0,0.113,0.039,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:33:09.502,30.938,33.0,33.313,36.438,37.4375,36.5625,36,0,0,0,0.164,0.0,0.0,2.142,0.0,0.988,0.0,0.659,0.0,0.089,0.045,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
2022-10-26 08:33:10.502,30.938,33.0,33.313,36.438,37.5,36.5625,36,0,0,0,0.152,0.0,0.0,2.132,0.0,1.01,0.0,0.608,0.0,0.083,0.049,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.062,0.0,0.0,0.0,0.0
2022-10-26 08:33:11.512,31.0,33.0,33.313,36.438,37.5,36.5625,36,0,0,0,0.162,0.0,0.0,2.123,0.0,1.005,0.0,0.614,0.0,0.077,0.103,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.078,0.0,0.0
2022-10-26 08:33:14.542,31.0,33.0,33.375,36.5,37.5,36.5625,36,0,1,2,0.0,0.24,0.0,2.611,0.0,1.801,0.0,0.142,0.041,0.0,0.0,0.143,0.088,0.0,0.0,0.318,0.004,0.0,0.0,0.055,0.968,0.0,0.0,0.035,0.0,0.677
2022-10-26 08:33:16.554,31.0,33.0,33.375,36.5,37.5,36.5625,36,0,1,2,0.75,0.0,0.0,1.862,0.0,0.549,0.0,0.628,0.0,0.167,0.0,0.142,0.084,0.0,0.001,0.0,0.0,0.003,2.608,0.0,0.0,0.587,0.0,0.0,0.645,0.0
2022-10-26 08:33:17.559,31.0,33.063,33.375,36.5,37.5,36.5625,36,0,1,2,0.0,0.066,0.0,1.56,0.0,0.792,0.0,0.944,0.0,0.196,0.0,0.21,0.087,0.0,0.225,0.0,0.0,0.009,0.0,0.001,0.0,0.483,0.0,0.113,0.192,0.0
2022-10-26 08:33:19.579,31.0,33.0,33.313,36.438,37.5,36.625,36,0,0,0,0.0,0.008,0.0,2.516,0.0,0.736,0.0,0.257,0.042,0.0,0.186,0.0,0.084,0.0,0.0,0.378,0.003,0.0,0.0,0.012,0.269,0.0,0.013,0.0,0.103,0.0
2022-10-26 08:33:20.585,31.0,33.0,33.375,36.438,37.5,36.625,36,0,0,0,0.0,0.134,0.0,2.593,0.0,0.963,0.0,0.434,0.024,0.0,0.07,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:33:21.593,31.0,33.063,33.375,36.438,37.5,36.625,36,0,0,0,0.0,0.126,0.0,2.345,0.0,1.027,0.0,0.556,0.003,0.0,0.064,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0
2022-10-26 08:33:22.590,31.0,33.063,33.313,36.5,37.5,36.625,36,0,0,0,0.0,0.093,0.0,2.222,0.0,1.087,0.0,0.607,0.0,0.037,0.065,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:33:23.596,31.0,33.063,33.375,36.438,37.5,36.625,36,0,0,0,0.0,0.109,0.0,2.179,0.0,1.123,0.0,0.607,0.0,0.032,0.06,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:33:24.599,31.0,33.063,33.375,36.5,37.5,36.625,36,0,0,0,0.0,0.104,0.0,2.175,0.0,1.128,0.0,0.589,0.0,0.043,0.07,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:33:26.608,31.0,33.063,33.375,36.5,37.5,36.625,36,0,0,0,0.0,0.125,0.0,2.506,0.0,1.017,0.0,0.46,0.01,0.0,0.059,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:33:27.610,31.0,33.063,33.375,36.5,37.5,36.625,37,0,0,0,0.0,0.099,0.0,2.344,0.0,1.088,0.0,0.5,0.0,0.014,0.063,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:33:31.622,31.063,33.063,33.375,36.563,37.5625,36.625,37,0,0,0,0.032,0.0,0.0,2.415,0.0,1.394,0.0,1.458,0.104,0.0,0.217,0.0,0.087,0.0,0.094,0.0,0.008,0.0,0.02,0.0,0.0,0.647,0.037,0.0,0.558,0.0
2022-10-26 08:33:34.644,31.063,33.063,33.375,36.563,37.5625,36.625,37,0,0,0,0.0,0.023,0.0,1.814,0.0,0.907,0.0,0.541,0.0,0.013,0.0,0.036,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:33:35.659,31.063,33.063,33.438,36.563,37.5625,36.6875,37,0,0,0,0.0,0.126,0.0,2.284,0.0,1.213,0.0,0.348,0.006,0.0,0.0,0.026,0.086,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.009
2022-10-26 08:33:36.662,31.063,33.063,33.375,36.5,37.5625,36.6875,37,0,0,0,0.0,0.444,0.0,2.58,0.0,1.608,0.0,0.133,0.158,0.0,0.0,0.19,0.083,0.0,0.0,0.15,0.007,0.0,0.0,0.031,0.621,0.0,0.0,0.025,0.0,0.511
2022-10-26 08:33:37.665,31.063,33.063,33.375,36.5,37.5,36.625,37,0,0,0,0.0,0.197,0.0,1.827,0.0,1.969,0.0,0.323,0.171,0.0,0.0,0.214,0.083,0.0,0.068,0.0,0.001,0.0,0.0,0.003,0.202,0.0,0.0,0.006,0.0,0.266
2022-10-26 08:33:38.672,31.063,33.063,33.438,36.5,37.5625,36.6875,37,0,0,0,0.111,0.0,0.0,1.283,0.0,0.585,0.0,0.88,0.0,0.196,0.0,0.232,0.086,0.0,0.022,0.0,0.059,0.0,0.0,0.009,0.0,0.111,0.0,0.023,0.082,0.0
2022-10-26 08:33:39.679,31.063,33.063,33.438,36.563,37.5625,36.6875,37,0,0,0,0.0,0.395,0.0,2.266,0.0,1.509,0.0,0.245,0.0,0.278,0.217,0.0,0.095,0.0,0.0,0.222,0.0,0.047,0.0,0.038,0.476,0.0,0.088,0.0,0.0,0.225
2022-10-26 08:33:40.691,31.063,33.063,33.375,36.563,37.5625,36.6875,37,0,0,0,0.0,0.155,0.0,1.986,0.0,1.628,0.0,0.427,0.031,0.0,0.058,0.0,0.086,0.0,3.37,0.0,0.0,0.005,0.007,0.0,0.0,0.0,0.0,4.112,0.0,0.003
2022-10-26 08:33:41.692,31.063,33.063,33.438,36.563,37.5625,36.6875,37,0,0,0,0.361,0.0,0.0,2.74,0.0,0.46,0.0,1.009,0.0,0.141,0.193,0.0,0.088,0.0,0.0,0.188,0.0,0.055,0.043,0.0,0.0,0.876,0.04,0.0,1.039,0.0
2022-10-26 08:33:45.706,31.063,33.063,33.438,36.563,37.5625,36.6875,37,0,0,0,0.0,0.573,0.0,3.616,0.0,2.403,0.0,0.19,0.539,0.0,0.0,0.179,0.083,0.0,0.0,0.137,0.051,0.0,0.0,0.072,1.081,0.0,0.0,0.04,0.0,0.883
2022-10-26 08:33:47.718,31.125,33.125,33.5,36.563,37.625,36.6875,37,0,0,0,0.133,0.0,0.0,2.57,0.0,1.418,0.0,1.431,0.0,0.631,0.0,0.186,0.081,0.0,0.248,0.0,0.011,0.0,0.0,0.015,0.0,0.436,0.0,0.105,0.175,0.0
2022-10-26 08:33:49.726,31.063,33.125,33.438,36.563,37.625,36.6875,37,0,0,0,0.0,0.284,0.0,2.485,0.0,0.709,0.0,0.257,0.089,0.0,0.126,0.0,0.088,0.0,0.0,0.238,0.0,0.0,0.0,0.006,0.21,0.0,0.01,0.0,0.034,0.0
2022-10-26 08:33:52.736,31.063,33.125,33.438,36.625,37.625,36.75,38,0,0,0,0.149,0.0,0.0,1.923,0.0,1.422,0.0,0.913,0.0,0.119,0.0,0.114,0.081,0.0,0.526,0.0,0.0,0.0,0.018,0.0,0.0,0.273,0.0,0.018,0.0,0.269
2022-10-26 08:33:58.771,31.063,33.125,33.438,36.625,37.625,36.75,38,0,0,0,0.0,0.062,0.0,1.764,0.0,1.127,0.0,0.51,0.0,0.026,0.055,0.0,0.093,0.0,1.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:33:59.776,31.063,33.125,33.438,36.625,37.625,36.75,38,0,0,0,0.0,0.078,0.0,1.806,0.0,1.071,0.0,0.52,0.0,0.036,0.051,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:34:00.780,31.125,33.188,33.438,36.625,37.625,36.75,38,0,0,0,0.0,0.187,0.0,2.585,0.0,1.238,0.0,0.285,0.173,0.0,0.0,0.137,0.083,0.0,0.0,0.134,0.002,0.0,0.0,0.023,0.235,0.0,0.0,0.007,0.0,0.126
2022-10-26 08:34:01.783,31.063,33.125,33.438,36.625,37.625,36.8125,38,0,0,0,0.0,0.271,0.0,1.732,0.0,1.613,0.0,0.103,0.129,0.0,0.0,0.218,0.08,0.0,0.051,0.0,0.001,0.0,0.0,0.02,0.587,0.0,0.0,0.021,0.0,0.636
2022-10-26 08:34:04.792,31.125,33.188,33.5,36.625,37.6875,36.75,38,0,0,0,0.0,0.435,0.0,1.639,0.0,1.346,0.098,0.0,0.06,0.0,0.034,0.0,0.087,0.0,0.101,0.0,0.139,0.0,0.0,2.557,0.387,0.0,1.523,0.0,0.0,0.509
2022-10-26 08:34:06.802,31.125,33.188,33.5,36.625,37.6875,36.75,38,0,0,0,0.05,0.0,0.0,1.758,0.0,0.896,0.0,1.027,0.0,0.178,0.211,0.0,0.082,0.0,0.314,0.0,0.0,0.062,0.072,0.0,0.0,0.771,0.032,0.0,0.458,0.0
2022-10-26 08:34:08.815,31.125,33.125,33.5,36.625,37.6875,36.8125,38,0,0,0,0.0,0.077,0.0,1.643,0.0,0.746,0.0,0.649,0.0,0.075,0.012,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:34:09.820,31.125,33.188,33.5,36.625,37.625,36.75,38,0,0,0,0.0,0.571,0.0,3.177,0.0,2.099,0.0,0.091,0.318,0.0,0.0,0.154,0.083,0.0,0.0,0.23,0.0,0.001,0.0,0.055,1.043,0.0,0.0,0.04,0.0,0.857
2022-10-26 08:34:11.833,31.188,33.188,33.5,36.625,37.6875,36.75,38,0,0,0,0.0,0.41,0.0,2.677,0.0,1.605,0.0,1.665,1.006,0.0,0.0,0.197,0.085,0.0,0.241,0.0,0.043,0.0,0.0,0.01,0.0,0.462,0.0,0.108,0.198,0.0
2022-10-26 08:34:13.840,31.188,33.188,33.563,36.625,37.6875,36.8125,38,0,0,0,0.0,0.195,0.0,2.379,0.0,0.728,0.0,0.226,0.151,0.0,0.162,0.0,0.09,0.0,0.0,0.33,0.0,0.0,0.0,0.006,0.243,0.0,0.01,0.0,0.066,0.0
2022-10-26 08:34:16.865,31.125,33.188,33.563,36.688,37.6875,36.875,39,0,0,0,0.276,0.0,0.0,1.934,0.0,1.625,0.0,0.956,0.0,0.08,0.0,0.152,0.085,0.0,0.6,0.0,0.0,0.0,0.014,0.0,0.0,0.317,0.0,0.02,0.0,0.282
2022-10-26 08:34:19.880,31.188,33.188,33.563,36.688,37.6875,36.8125,39,0,1,2,0.255,0.0,0.0,2.746,0.0,0.876,0.0,0.738,0.0,0.081,0.156,0.0,0.09,0.0,0.0,0.067,0.0,0.01,0.008,0.0,0.0,0.298,0.014,0.0,0.353,0.0
2022-10-26 08:34:20.887,31.125,33.188,33.563,36.688,37.75,36.8125,39,0,1,2,0.17,0.0,0.0,1.717,0.0,0.749,0.0,0.919,0.0,0.207,0.202,0.0,0.086,0.0,0.135,0.0,0.0,0.037,0.037,0.0,0.0,0.392,0.017,0.0,0.255,0.0
2022-10-26 08:34:21.893,31.188,33.188,33.563,36.688,37.75,36.8125,39,0,0,0,0.127,0.0,0.0,1.49,0.0,0.832,0.0,0.642,0.0,0.054,0.092,0.0,0.19,0.0,0.0,0.0,0.0,0.0,1.23,0.0,2.337,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:34:22.909,31.188,33.188,33.563,36.688,37.75,36.8125,39,0,0,0,0.085,0.0,0.0,1.7,0.0,0.771,0.0,0.666,0.0,0.017,0.028,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.323,0.0
2022-10-26 08:34:24.924,31.188,33.25,33.563,36.688,37.75,36.875,39,0,0,0,0.0,0.285,0.0,2.539,0.0,1.406,0.0,0.288,0.155,0.0,0.0,0.139,0.083,0.0,0.0,0.133,0.001,0.0,0.0,0.021,0.224,0.0,0.0,0.008,0.0,0.106
2022-10-26 08:34:25.931,31.125,33.25,33.563,36.688,37.75,36.875,39,0,0,0,0.0,0.198,0.0,1.631,0.0,1.783,0.0,0.05,0.104,0.0,0.0,0.239,0.079,0.0,0.031,0.0,0.003,0.0,0.0,0.021,0.575,0.0,0.0,0.023,0.0,0.633
2022-10-26 08:34:28.945,31.188,33.25,33.563,36.688,37.75,36.875,39,0,0,0,0.0,0.45,0.0,1.568,0.0,1.45,0.0,0.03,0.0,0.037,0.065,0.0,0.079,0.0,0.095,0.0,0.141,0.0,0.0,2.591,0.391,0.0,2.817,0.0,0.0,0.504
2022-10-26 08:34:29.949,31.188,33.25,33.563,36.688,37.75,36.875,39,0,0,0,0.0,0.042,0.0,1.955,0.0,1.624,0.0,0.45,0.048,0.0,0.015,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.468,0.0,0.0,1.069,0.0
2022-10-26 08:34:30.959,31.188,33.25,33.563,36.688,37.75,36.875,39,0,0,0,0.241,0.0,0.0,1.801,0.0,0.903,0.0,1.005,0.0,0.105,0.211,0.0,0.079,0.0,0.338,0.0,0.0,0.078,0.071,0.0,0.0,0.854,0.037,0.0,0.522,0.0
2022-10-26 08:34:33.972,31.188,33.25,33.563,36.688,37.75,36.875,39,0,1,2,0.0,0.163,0.0,1.546,0.0,2.215,0.0,0.081,0.183,0.0,0.0,0.191,0.083,0.0,0.22,0.0,0.004,0.0,0.0,0.057,1.324,0.0,0.0,0.045,0.0,1.554
2022-10-26 08:34:35.985,31.188,33.25,33.563,36.688,37.75,36.875,39,0,1,2,0.0,0.18,0.0,1.552,0.0,0.767,0.0,0.817,0.0,0.167,0.0,0.216,0.08,0.0,0.137,0.0,0.0,0.004,0.0,2.054,0.0,0.244,0.0,0.055,0.062,0.0
2022-10-26 08:34:37.995,31.188,33.25,33.563,36.75,37.75,36.875,39,0,0,0,0.0,0.248,0.0,2.441,0.0,0.825,0.0,0.316,0.088,0.0,0.142,0.0,0.081,0.0,0.0,0.185,0.001,0.0,0.0,0.008,0.168,0.0,0.007,0.0,0.013,0.0
2022-10-26 08:34:39.010,31.188,33.25,33.563,36.688,37.75,36.875,39,0,0,0,0.0,0.158,0.0,2.607,0.0,0.971,0.0,0.435,0.054,0.0,0.081,0.0,0.086,0.0,0.0,2.288,0.0,0.0,0.0,0.0,1.311,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:34:40.018,31.188,33.25,33.563,36.688,37.8125,36.875,39,0,0,0,0.0,0.095,0.0,2.384,0.0,1.022,0.0,0.477,0.008,0.0,0.055,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:34:41.025,31.188,33.25,33.625,36.688,37.8125,36.875,40,0,0,0,0.111,0.0,0.0,1.855,0.0,1.443,0.0,0.825,0.0,0.114,0.0,0.155,0.088,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.004,0.0,0.087
2022-10-26 08:34:43.035,31.188,33.25,33.625,36.75,37.75,36.875,40,0,0,0,0.024,0.0,0.0,2.515,0.0,1.898,0.412,0.0,0.0,1.279,0.14,0.0,0.086,0.0,0.111,0.0,0.017,0.0,0.0,2.538,0.371,0.0,0.001,0.0,0.0,0.505
2022-10-26 08:34:44.041,31.25,33.25,33.625,36.688,37.8125,36.875,40,0,0,0,0.114,0.0,0.0,2.828,0.0,0.752,0.0,0.764,0.0,0.1,0.152,0.0,0.082,0.0,0.0,0.057,0.0,0.021,0.01,0.0,0.0,0.401,0.019,0.0,0.436,0.0
2022-10-26 08:34:45.043,31.188,33.25,33.625,36.75,37.75,36.9375,40,0,0,0,0.342,0.0,0.0,1.579,0.0,0.72,0.0,0.895,0.0,0.153,0.165,0.0,0.082,0.0,0.124,0.0,0.0,0.026,0.025,0.0,0.0,0.302,0.014,0.0,0.191,0.0
2022-10-26 08:34:49.054,31.25,33.313,33.688,36.75,37.8125,36.9375,40,0,0,0,0.0,0.32,0.0,2.716,0.0,1.344,0.0,0.35,0.15,0.0,0.0,0.147,0.085,0.0,0.0,0.141,0.005,0.0,0.0,0.027,0.3,0.0,0.0,0.01,0.0,0.16
2022-10-26 08:34:50.070,31.188,33.313,33.625,36.75,37.8125,36.9375,40,0,0,0,0.0,0.34,0.0,1.654,0.0,1.799,0.0,0.138,0.152,0.0,0.0,0.156,0.086,0.0,0.07,0.0,0.002,0.0,0.0,0.021,0.529,0.0,0.0,0.019,0.0,0.618
2022-10-26 08:34:53.093,31.25,33.25,33.688,36.75,37.8125,36.9375,40,0,0,0,0.0,0.533,0.0,1.488,0.0,1.511,0.05,0.0,0.051,0.0,0.052,0.0,0.083,0.0,0.094,0.0,0.136,0.0,0.0,2.546,0.391,0.0,3.523,0.0,0.0,0.496
2022-10-26 08:34:57.117,31.25,33.313,33.625,36.75,37.8125,37.0,40,0,0,0,0.0,0.072,0.0,1.652,0.0,0.773,0.0,0.678,0.0,0.11,0.0,0.012,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:34:58.123,31.25,33.313,33.688,36.75,37.8125,36.9375,40,0,0,0,0.0,0.289,0.0,1.766,0.0,2.418,0.0,0.09,0.18,0.0,0.0,0.198,0.085,0.0,0.275,0.0,0.012,0.0,0.0,0.048,1.343,0.0,0.0,0.046,0.0,1.622
2022-10-26 08:35:04.150,31.313,33.313,33.625,36.75,37.8125,37.0,40,0,1,2,0.0,0.067,0.0,2.033,0.0,1.024,0.0,0.612,0.0,0.005,0.081,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:35:06.161,31.25,33.313,33.688,36.75,37.8125,37.0,40,0,1,2,0.0,0.048,0.0,2.024,0.0,1.104,0.0,0.603,0.0,0.017,0.067,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:35:07.169,31.25,33.313,33.688,36.813,37.8125,37.0,40,0,1,2,0.0,0.067,0.0,2.006,0.0,1.112,0.0,0.608,0.0,0.009,0.053,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:35:08.174,31.25,33.375,33.688,36.75,37.8125,37.0,40,0,0,0,0.0,0.1,0.0,2.54,0.0,0.808,0.0,0.326,0.048,0.0,0.186,0.0,0.09,0.0,0.0,0.342,0.0,0.0,0.0,0.002,0.253,0.0,0.012,0.0,0.075,0.0
2022-10-26 08:35:10.180,31.25,33.375,33.688,36.813,37.8125,37.0,40,0,0,0,0.0,0.139,0.0,2.429,0.0,1.013,0.0,0.464,0.026,0.0,0.066,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:35:11.184,31.25,33.375,33.688,36.813,37.8125,37.0,41,0,0,0,0.32,0.0,0.0,1.471,0.0,1.499,0.0,0.802,0.0,0.17,0.0,0.127,0.086,0.0,0.749,0.0,0.0,0.0,0.024,0.0,0.0,0.554,0.0,0.025,0.0,0.215
2022-10-26 08:35:12.189,31.313,33.375,33.688,36.813,37.875,37.0625,41,0,0,0,0.25,0.0,0.0,2.434,0.0,1.18,0.0,0.674,0.0,0.657,0.0,0.14,0.27,0.0,0.0,0.002,0.0,3.251,0.004,0.0,0.0,0.001,0.002,0.0,0.0,0.001
2022-10-26 08:35:14.195,31.313,33.375,33.688,36.813,37.875,37.0,41,0,0,0,0.0,0.474,0.0,4.129,0.0,1.49,0.0,0.899,0.916,0.0,0.132,0.0,0.08,0.0,0.0,0.067,0.117,0.0,0.0,0.019,0.0,0.217,0.011,0.0,0.272,0.0
2022-10-26 08:35:16.209,31.313,33.375,33.688,36.813,37.875,37.0625,41,0,0,0,0.0,0.241,0.0,2.657,0.0,1.073,0.0,0.727,0.064,0.0,0.0,0.083,0.183,0.0,0.0,0.015,0.0,0.0,0.0,0.009,0.0,0.008,0.0,0.0,0.0,0.003
2022-10-26 08:35:18.224,31.313,33.375,33.688,36.813,37.8125,37.0625,41,0,0,0,0.0,0.137,0.0,1.865,0.0,0.915,0.0,0.536,0.059,0.0,0.022,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:35:19.227,31.313,33.375,33.688,36.813,37.875,37.0625,41,0,0,0,0.0,0.116,0.0,2.699,0.0,1.279,0.0,0.38,0.147,0.0,0.0,0.132,0.079,0.0,0.0,0.087,0.001,0.0,0.0,0.005,0.158,0.0,0.0,0.005,0.0,0.074
2022-10-26 08:35:20.230,31.313,33.375,33.688,36.813,37.875,37.0625,41,0,0,0,0.0,0.314,0.0,2.752,0.0,1.696,0.0,0.208,0.21,0.0,0.0,0.171,0.081,0.0,0.0,0.016,0.005,0.0,0.0,0.026,0.644,0.0,0.0,0.024,0.0,0.643
2022-10-26 08:35:23.240,31.375,33.375,33.75,36.813,37.875,37.0625,41,0,0,0,0.136,0.0,0.0,1.636,0.0,1.302,0.078,0.0,0.0,0.198,0.105,0.0,0.08,0.0,0.101,0.0,0.132,0.0,0.0,2.668,0.368,0.0,0.0,0.0,0.0,0.534
2022-10-26 08:35:24.242,31.375,33.375,33.75,36.813,37.875,37.0625,41,0,0,0,0.0,0.021,0.0,1.912,0.0,1.65,0.0,0.387,0.01,0.0,0.027,0.0,0.083,0.0,0.0,0.0,0.0,0.002,0.004,0.0,0.0,0.0,1.566,0.0,0.0,0.0
2022-10-26 08:35:25.247,31.313,33.375,33.75,36.813,37.875,37.0625,41,0,0,0,0.316,0.0,0.0,1.59,0.0,0.677,0.0,1.027,0.0,0.281,0.229,0.0,0.083,0.0,0.169,0.0,0.0,0.082,0.075,0.0,0.0,1.094,0.059,0.0,0.942,0.0
2022-10-26 08:35:27.266,31.313,33.375,33.75,36.813,37.875,37.0625,41,0,0,0,0.0,0.082,0.0,1.584,0.0,0.768,0.0,0.667,0.0,0.117,0.0,0.007,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776,0.0,0.0
2022-10-26 08:35:28.270,31.375,33.375,33.75,36.813,37.875,37.0625,41,0,0,0,0.0,0.275,0.0,2.693,0.0,1.345,0.152,0.0,0.0,0.204,0.0,0.165,0.087,0.0,0.0,0.42,0.0,0.025,0.0,0.056,0.953,0.0,0.0,0.033,0.0,0.549
